loan_id,loan_type,customer_id,loan_amount,loan_interest_rate,loan_start_date,loan_end_date,loan_status
6a6f01c9-4ccb-495b-aa25-75a62c47c977,Auto,1810d41d-66d6-485e-bde6-204ac54eafac,875,11,2015-06-26,2026-10-22,Closed
3def5467-321b-4085-a730-406e12f34856,Home,6493a545-c488-4aea-8065-065e6a3cb2dd,628,3,2021-07-13,2028-02-01,Default
2541b390-fb06-465b-ba39-020aae991888,Home,345035ae-973f-456b-878c-7f191b847188,90,5,2017-07-26,2029-06-17,Closed
f9fd74f8-bd8c-471d-abfe-090fae745a0f,Personal,0c1a0d66-7107-43f5-9e18-37c09fdf28ef,889,9,2018-10-10,2026-02-22,Default
9694c6fa-18b5-4fb9-8b60-fc0596c348ca,Business,e0d44177-21f0-4aca-972a-b96ee8787736,988,11,2021-10-20,2025-02-11,Default
c6690291-5b82-4b6e-9497-d6b763ca6767,Education,842909b5-7982-41e8-b818-631aad54c550,800,4,2022-09-28,2028-06-07,Default
99dfc288-2260-407f-be2e-b9f24157b1a8,Home,a33ad4dc-0c3d-418f-976b-e00d09aefb7c,682,14,2020-06-05,2028-01-19,Active
82ae1dd9-99cd-4f8a-9a0a-155b51973745,Personal,e2ba146d-20ef-4e37-835c-f599c704f7ea,247,12,2019-06-15,2026-05-23,Default
5ae79d11-d250-4127-b105-380b8d9e1d8e,Education,4c725b34-c453-4b32-9212-72a73d24bba7,102,3,2019-10-13,2028-03-18,Active
868bf7aa-5901-4032-ae51-c91045e34b7f,Home,e337c390-50d1-481c-a790-6dd40a44cd77,226,7,2021-03-14,2021-07-12,Closed
3be3f617-4147-458b-9058-4808f5626096,Home,35d61e4e-3de4-423c-aa4b-1c89b6d065ea,410,10,2020-11-20,2025-01-01,Default
f82342f5-22a6-4eb9-ae3a-01b7cd88cf3d,Auto,5de2f8f9-f4a0-4824-9450-f0484734ce0d,872,8,2020-08-07,2024-07-25,Active
4fe24d8b-6aac-4c88-b6b6-3dd36e8dafdf,Education,7d8fdcd1-255c-4661-bb37-a21e96fea415,816,11,2018-03-19,2026-04-17,Default
c3d14f24-65d3-4c1e-8f1b-f7195da9af3d,Personal,a39b48bc-294a-440b-8595-f5f5f3e04660,204,15,2021-02-12,2024-06-25,Closed
115149bb-25d2-4863-88ca-04bd75e552d6,Personal,b6bf7221-4c05-4ea8-8cd6-2b07a99c7846,345,10,2016-05-29,2024-03-08,Closed
db3b279e-bb40-4cda-96e1-115646545ed0,Business,4f5fbb7b-c4d3-4ae7-bb65-a76dcdc867d0,590,4,2020-10-31,2024-04-13,Active
13c09364-01f2-4011-b2b5-12080a2c54d3,Education,b2d793a3-fae3-45d4-a397-7ece6f0b901b,768,2,2020-09-04,2029-10-20,Default
e5dba343-fcb5-476c-b5ae-2dd58babdbf2,Home,6eb87477-9588-4bbb-b29c-00f49a6fb1e3,761,10,2019-08-15,2024-03-01,Default
8cbb3009-cba8-47ba-b37d-3e8d28ef0ab9,Auto,3c9b48f7-9b63-4f36-b92a-a2f95f0495a9,129,3,2020-06-19,2024-12-13,Active
307c676b-b618-4282-9ae0-9d5627af204a,Personal,705afdf7-5efb-4fed-b6f9-46750a205838,922,14,2019-11-16,2024-02-11,Closed
b621b8c8-fde2-4a21-bb89-46f1cabc5249,Personal,c1159b1d-aa16-4f0f-b21b-5c51e3cccfb3,654,12,2015-03-27,2027-10-14,Closed
6abda9c1-fd24-485c-8bf5-be4894b59cbf,Home,050872dc-1525-4153-a3ae-78b94116040a,899,9,2018-02-22,2026-10-27,Default
9288f05e-86b3-4a62-ae7a-ca0a92c21d50,Personal,603ed854-b701-4c58-99ff-b0f5c1150c52,918,3,2020-08-15,2026-10-17,Closed
e0a6ed45-768c-4874-8510-e20385e8e814,Business,4a9556de-beae-41f8-b8c8-66642ff71467,577,2,2015-07-03,2028-11-02,Default
f56a59af-74a4-4e2a-a5d3-15a63d8f877a,Home,40b65b5b-5d0a-4bcc-ba2e-f288e073b06f,572,2,2021-11-16,2025-03-30,Active
37524ca0-c0f4-4abd-9985-19641a124a02,Auto,1015b6f4-c7cb-4eb3-af9e-ae411788ac66,182,4,2020-03-16,2027-05-16,Default
1b16e176-574c-4950-a51a-e1b4fa717ce6,Business,a33ad4dc-0c3d-418f-976b-e00d09aefb7c,940,4,2016-05-06,2028-07-16,Default
752cf944-49f7-469a-8d2d-553e2b53c380,Business,705afdf7-5efb-4fed-b6f9-46750a205838,266,8,2015-10-05,2027-02-01,Active
505e49d0-df72-46d8-8636-cfe3b9220369,Auto,2c9977c3-07bd-42b3-81f2-3286818187a8,217,10,2022-08-22,2027-02-22,Closed
942c5c07-38b4-4ad1-9021-e8d4982e2390,Personal,491e6c0d-d942-449d-93e4-a7f8579c2268,240,11,2015-02-17,2028-05-08,Closed
017ea39c-f6b6-4de6-ac01-104086cdc916,Home,fd30e5b5-9ff9-4b56-90dc-02d4ad8cb66f,990,6,2016-07-10,2027-02-16,Default
6c6ed4c0-0cd3-4fa5-9375-82a4e856b1ea,Home,6830d231-efc5-4e31-a35e-01b781c9c24e,904,11,2020-12-13,2028-11-18,Closed
5134e0d5-aa65-4367-8341-d94c542476d9,Home,40d46c59-02db-4359-ad82-0d2d8c414107,316,7,2015-05-26,2028-12-17,Active
9576cad7-2e83-4b29-b880-38f6ff8aab37,Home,cb8f20a1-9eba-4051-984d-7addadd8e4d4,122,7,2021-02-28,2028-03-28,Closed
0e33791b-438b-4a0d-919d-6d758f4da213,Business,ca16352a-4d97-4b6c-8cb5-de47bc4c4c60,427,4,2022-02-07,2025-05-07,Active
44e9cad7-135d-4072-9ae3-b21a64c2d76d,Business,ddedaa73-1a9e-427c-9ada-45462e6e6821,134,5,2021-02-22,2025-12-29,Active
00303839-ddff-4de6-b7fd-5c38ffc92ac0,Personal,be999c44-2e04-43c7-a530-4d1ef4a3c728,835,2,2017-04-12,2026-03-07,Default
d57ecd24-2290-492a-a1ed-4a6f25ef40e3,Personal,005fb876-cb32-4267-84ee-b28440aebc12,717,7,2019-08-30,2029-11-23,Active
dc8a951b-c15d-483d-9004-11a838c8a5c6,Business,58ea10fd-2854-430c-bae5-04166553f738,337,2,2023-11-06,2026-02-15,Closed
67b47b69-ea09-4649-ad75-17848c91c9f0,Personal,b0d378e9-7b67-42a1-b72c-642888fb17ed,890,5,2017-05-14,2029-10-14,Active
77809789-e6a6-420a-b3bf-250bf12fa8a5,Personal,2656eaf5-9aed-4cc2-abe6-588e87a12ab5,447,12,2021-11-20,2029-06-22,Default
ac4ae255-3598-4c08-af75-f0a0a47530a8,Business,dd8a6a3e-4744-44f1-8cfd-13834ffc879f,375,14,2017-07-12,2024-10-19,Active
e9beced3-fd59-4a9e-9199-5e56a0be0a63,Auto,f464590f-685e-4c58-a81e-6fb81a3b5877,298,3,2016-06-04,2025-06-03,Closed
6af02834-68b4-40e7-a0b9-c71b5e1a9418,Personal,84f20ad8-6314-4d04-afa3-7b08430c3204,135,7,2017-08-27,2027-05-30,Default
179d536d-3306-436a-926c-c689661b1a5f,Auto,7b9ac17d-641e-4aef-abd0-3e7c40d130fc,440,15,2022-08-13,2023-07-16,Closed
04c9beac-2cb0-469f-8dd2-3ff936830749,Business,6a371109-a0e4-4680-9777-06b0b8855e4e,486,14,2016-07-11,2024-04-02,Active
13758053-5b5f-48a2-b23f-a64602c6c10b,Personal,eb36c45f-fe7c-4eb4-bdae-e00cc4b8b659,341,9,2018-03-23,2025-08-12,Closed
488815ad-663d-47b1-832b-875e33b18d7f,Auto,c16c676e-fcb7-4a9e-b731-ced11063f32d,506,7,2019-01-20,2024-08-28,Closed
17da8222-5d31-4473-af48-79ae2d585dcf,Personal,4cfd98d0-92f4-4397-a9be-2d18448386cd,930,2,2023-06-02,2024-06-01,Closed
c229e2e0-213e-41cd-aa1d-7f2f4c393145,Home,751c1bb2-9880-41b7-9e8d-a8aa7a1e6aba,728,8,2018-06-19,2027-04-22,Default
2ed7fd3f-482a-44db-a368-a3f653d8fd2a,Personal,702b9166-88cb-4f76-9f96-2324d31aff04,762,12,2016-07-20,2026-01-15,Active
a06012d7-9324-4c26-bfa4-dae83a125c6a,Home,472badd7-b9b0-425a-afb6-63c05fa7bd7d,280,10,2020-12-12,2026-09-16,Active
c15aa09a-9e37-4284-b00d-8c58475be59b,Personal,90a126e1-c9b2-405e-92c6-86d8745a33db,510,10,2021-10-03,2029-11-29,Active
f65162ba-2fa4-42d8-98cc-4ded336a24a5,Business,c1b6a271-a7eb-4fdf-b964-3b9470a747d6,372,6,2023-10-17,2024-03-14,Active
f09f2e4d-3711-477e-841a-18431f7d749c,Home,cddad8cf-9fb2-4603-bfc2-5743080d0b9a,861,2,2020-01-12,2029-06-18,Default
08cc2704-914d-4fb6-beb8-80a5839d5872,Personal,d3e14e99-9013-46ae-8976-9368f3a33a08,770,6,2023-09-05,2028-05-13,Default
9ab184ca-8813-4407-a023-fa8b767b0023,Business,fdff3c51-6811-496d-8598-a41b29a87eb8,598,13,2023-06-13,2028-12-09,Default
77be7b59-5377-4c63-96e4-2ae62c1d4985,Business,4ed5cb9c-a7fe-4d3f-9276-7b45a22e5098,795,13,2021-01-16,2024-02-11,Default
a5b5946a-ac80-4b86-867f-a4980b240a43,Auto,930e4e9f-8ea2-4578-831c-9ffe78373a9f,778,8,2021-03-22,2027-04-13,Active
57da09f7-ac42-47cd-ab18-4c0d1cbc0919,Personal,344d3899-e9e8-4d4e-835a-c90de30d34a3,750,8,2023-06-04,2026-02-05,Active
14763cf1-6d09-483d-a875-5588d6592cfd,Personal,c173b291-2b46-46b3-bfe1-ac4dcd948500,417,12,2020-06-16,2020-09-19,Closed
20c49f78-efe9-47fe-858e-e33a370f1ffb,Home,46fba6ee-c57b-47f6-9d3a-7b38e4e5ab09,77,6,2021-07-28,2028-05-22,Closed
0c424553-0d4a-4c4b-b8ab-7539abdeb602,Home,8a6cd54a-4f5a-4006-ab37-c1756ec815c9,938,8,2016-09-23,2024-05-25,Closed
ad736dea-ec4f-4b9c-b8a9-c7cca2fc3578,Home,44959b2b-4fc7-4de5-8a78-fdfc5c9dccb1,184,7,2020-11-26,2029-10-22,Closed
1311cdcd-86b0-480a-8e01-7387335ef337,Personal,39bf9b19-4000-4e61-b2c2-dcf80d4c7b97,171,8,2021-02-18,2027-08-01,Default
e8e1706a-95aa-487d-a1b5-05b01d69ef47,Personal,0a78a5d7-3ea6-4dd3-9e36-3162003df282,853,11,2021-08-19,2025-11-19,Active
61abced8-0f23-429e-b963-92cf78b86a8d,Personal,a44d8f87-9709-4c6e-a0d2-cba6df8901d0,410,14,2020-03-14,2029-03-06,Closed
6a9a2d3d-7426-45d9-8a00-3fa8bb9fcc88,Home,8c4b6b86-e018-442f-93a0-59c4d7b5f37f,67,2,2019-03-29,2019-09-28,Closed
81c41855-3c8c-4128-8bf1-3113b4ae771a,Personal,a4ca163a-9f57-4a40-aade-c16698413f39,305,8,2022-10-27,2028-04-08,Default
2a93adce-3eca-414c-8995-ac38658721ff,Auto,2ee30108-a400-4bd7-b166-b828064705c2,551,7,2023-12-21,2027-08-01,Default
89bf7b83-2623-4a80-b52c-79f17dd6c9be,Business,0e9dcbbd-3587-455e-b1ae-25a4c3cbc99a,311,5,2019-04-26,2028-04-12,Closed
659dbe5e-bbed-455f-a661-4fe11eced31d,Personal,2a705502-9fd6-4ce0-b04d-ba60e57c8148,260,7,2016-12-24,2027-08-01,Closed
21072278-19ab-407d-8421-a40517c63c70,Education,96830692-69d7-49b6-abed-d27dae01de5d,690,11,2018-04-26,2024-09-03,Closed
b01ddd3d-557e-45e3-a0de-764382af05ae,Business,11294089-df30-4d7e-8084-18af14f3e500,953,15,2017-08-24,2029-04-15,Default
60335667-805b-43af-ab15-80c420a779da,Business,abb53cd6-53bc-471a-80d6-5059ff3fb57b,986,5,2015-08-03,2025-03-03,Active
68ac3893-72f1-428b-96da-86f59e0d1ef6,Home,c84c8750-19dd-4b6a-8c41-05fa871ad865,808,12,2016-08-04,2027-10-02,Closed
ee6e2c48-5292-45f1-9ef9-09e493f2ba8a,Education,987f91e7-7499-48f6-a827-1de19ab00a75,994,2,2016-06-28,2027-07-31,Default
83f2812c-0a36-4756-bc94-04608bd8fa9a,Business,926ffa22-dcff-438e-9d97-a3a95ab13e4c,370,11,2019-09-19,2028-04-07,Closed
bafa2379-7dcf-4f15-9ad6-90ed33eb32d4,Business,7e713d10-eb60-473e-a6c8-d5e2e4965e0e,925,11,2022-01-19,2028-01-01,Closed
cead1ccf-3e6b-4e8c-bd63-ceea42319a7c,Home,f3a696e0-a7ec-49d7-8e56-3ee873aa895b,679,11,2022-11-01,2023-07-27,Closed
6ce1368b-5923-40a0-b33b-57fc6cd13ee4,Auto,b809bea0-5f12-49f5-bd7c-dade1056f312,290,12,2018-10-11,2024-07-21,Active
86639941-644d-4d7f-a82c-dd10e2c8650c,Business,f3768973-8af6-4e98-93e7-77d80e1b9674,598,14,2017-07-28,2027-11-12,Active
8b53bd85-bfb7-4329-b8ef-483b0dfc669a,Business,ac092af1-c958-4451-98cf-6dfe7e15b0bf,296,11,2017-02-23,2024-03-20,Active
ce4c6f76-e7fd-447c-a680-239e6289cc7d,Education,9cc98ab2-a386-4d1a-b002-d0653167c364,815,4,2019-07-03,2024-01-12,Closed
af8a3a83-dffc-4d01-a53e-2e5fe5474b28,Auto,8a5d6e6b-b701-48ce-9004-3488c52aaf2c,837,11,2017-09-14,2029-11-02,Default
8b4b3293-cff0-4269-b7d4-30f978d0ecac,Education,dfa18dd3-5ac0-4941-a14b-0d7fef27fa48,454,11,2015-02-20,2026-11-07,Closed
65cb4674-6c5f-40fa-aad1-c5df7eb122a5,Business,6b8b8cba-e497-460d-ab40-954878dd4624,821,2,2017-11-05,2029-05-07,Default
12227423-79f9-4f37-9494-3e5570993395,Business,349f383b-b444-47f1-96b7-6f5b57c8ce4e,444,7,2020-12-23,2027-04-08,Default
49c869e0-83e1-489e-96fc-bd0852d02d71,Education,238857fb-430e-48f7-bcd0-2f151812c3e1,598,4,2022-01-31,2028-02-08,Default
744aed2b-3ead-4fef-a8a6-f01dfb484774,Auto,6d74406f-6947-46f2-9f31-0ec6e5f6846f,532,2,2019-12-17,2024-01-20,Active
3fe7ccc8-026a-42cd-a327-1d2dc98e7e4d,Personal,5769465e-bbeb-4e0b-bab3-a0a4d3bae319,719,4,2020-01-01,2025-03-07,Default
3458f822-3491-4ddf-952a-2119e7dfe1fd,Home,784ffbb1-ea72-4a42-bbdd-a999a08427ef,129,2,2018-08-29,2026-07-26,Active
61ac6a2f-fee0-49d8-8224-5bdf44006658,Auto,915dad0d-952e-4a2d-a111-c5f36a106a9c,367,9,2017-05-08,2025-01-08,Default
47352bec-0d8f-4c70-9982-90db2c67f52c,Business,e05ea15c-bd83-416e-bfa6-e229fc16c23e,716,2,2019-04-24,2029-07-01,Closed
b8349378-2825-40f5-bdc7-00673ca8a374,Personal,500c3d39-163f-4147-a410-6383f00688d1,911,12,2016-02-07,2028-07-16,Active
ccbf40b6-b2de-454f-9dea-2f3b31db0a21,Personal,20157b8f-5c61-43fb-8463-abcb197b2432,766,4,2019-11-14,2028-09-20,Default
4a2e5b7a-24db-4020-8cf4-2e4fb5287e4f,Home,53f07b9c-7927-424e-8174-22ad06f5b8cd,534,12,2016-08-27,2029-07-13,Default
a7463bf5-7933-40ba-aea2-64203712f63c,Personal,58ea10fd-2854-430c-bae5-04166553f738,152,12,2020-08-13,2026-05-09,Closed
e72fceba-eb1d-4f00-a62d-f46f531295c6,Education,d36c6c30-7d8a-4914-9b5d-3c7ccdc4694d,146,13,2015-07-16,2025-07-23,Default
4a1dcaa2-15dd-49b4-8d0f-91a375d1042d,Auto,7d0b8975-4fac-4ec4-9bd4-4e269679ef9e,652,4,2023-12-28,2027-04-07,Active
2334ddf2-0c16-48fe-a118-f26b25f81896,Auto,0c0a570f-cf23-44a5-afad-a3478b465c4c,803,14,2019-09-10,2026-05-05,Active
b849475d-d909-407c-a3e1-9a93ef1b81b3,Education,0878b153-1dca-4c81-8ed6-ca1d8a47878c,437,5,2019-02-10,2026-01-08,Active
936113cd-debd-45e8-983e-6b8fafd4ad4a,Personal,49fe9219-d787-44ee-b044-f281860e0d7d,149,4,2021-08-07,2027-04-12,Active
05aa886b-25f2-4606-871b-25bc12098e84,Auto,0878b153-1dca-4c81-8ed6-ca1d8a47878c,313,2,2015-10-17,2025-07-18,Closed
b6d4cd92-af8b-4f45-9738-410838ad8486,Education,6eb87477-9588-4bbb-b29c-00f49a6fb1e3,728,4,2018-06-12,2029-06-21,Closed
0c613eec-4dd2-4881-93ec-44a853dfd125,Auto,07fb7e17-e8d4-46f6-9a76-97f9fd0623b7,852,5,2015-12-28,2027-02-26,Default
83f9b8ef-207f-4350-a645-acdd1b238ce9,Auto,676a16fb-cd7b-47b7-9273-f6355af87df0,328,7,2016-06-30,2028-10-13,Default
15257dae-b39b-4046-aca8-0a86908a795b,Personal,a1b87d46-66b6-4050-b920-d36a4274b713,388,4,2019-07-28,2029-08-28,Closed
e052a4a5-a299-43d7-a48e-9edbe8610a8c,Auto,1ea908a9-fb95-4fb7-a152-2185556fcedd,892,6,2023-04-25,2025-10-29,Active
67727050-a7ac-4274-9285-6ea36e51de68,Auto,d4a148e2-40ff-4a14-954a-475de0b7903a,592,10,2016-02-01,2025-12-01,Active
2209ade9-d6f6-4882-a70b-48fd9e104618,Education,a6980d88-d855-44d3-8279-ec09e6a6a29f,713,9,2016-01-23,2027-10-30,Default
a9e3967a-6e4e-4cac-8dbd-be21f2f46ddb,Business,d3e14e99-9013-46ae-8976-9368f3a33a08,165,6,2022-03-20,2025-06-10,Default
155673e3-d09e-4827-b0ee-7d7f4de90515,Auto,fcf7d752-01b1-4186-81ce-4a4afd492578,995,5,2020-06-24,2024-05-31,Default
7e4b644a-3586-46ce-b0d7-313983bd436a,Auto,f8398d04-2e15-4877-8276-244fab2b5aaf,683,14,2018-03-28,2029-06-02,Active
2fa48b52-39b1-439e-8b6b-1715de71f282,Business,34ea80f7-fde3-4b49-b92d-eb250a512f0f,697,10,2023-08-27,2029-06-25,Active
45b5848d-6e65-4317-88cb-be34e3d5209d,Home,0c0a570f-cf23-44a5-afad-a3478b465c4c,393,14,2022-07-19,2027-01-11,Active
8e199884-7bcb-4c35-a87a-a635f2f94f83,Home,d2501c42-4f47-4218-9d55-dc5061bb836e,631,12,2020-12-15,2024-07-29,Closed
2aab5b40-4043-415a-b50b-fe4022cc2414,Personal,5c236f47-99f0-4ffb-844b-da416749f4d1,487,7,2017-01-15,2025-09-28,Default
f725f44d-6033-403d-939e-8c288cf6f887,Personal,5ac16d72-06f7-4ddc-8395-2eacbe1b8808,696,8,2020-11-04,2025-09-27,Closed
b52e67d6-b915-45f3-b6d4-203db6d4d93f,Personal,a81fcf88-9f11-4a8a-ab7a-4f5fd49b213e,52,5,2018-10-05,2028-09-27,Active
58d51b62-c0e1-4dbe-a57b-6ffac923af79,Home,083b29ca-c03a-498d-ba66-e4b2160f0412,445,5,2018-08-14,2024-05-17,Default
105964a6-fd75-4f82-8bca-b631beed535e,Personal,23e82211-0775-4464-93c9-390160ef23bb,689,10,2023-09-13,2028-01-18,Active
3a5b4fc8-0905-4e0f-8629-5935882e2065,Auto,f8398d04-2e15-4877-8276-244fab2b5aaf,326,8,2018-02-07,2029-06-17,Active
f307a218-5fe4-4b1d-a549-cbf146fdb66e,Auto,4abd7fe2-e3f4-4bb2-a22b-37d61a94c3a2,402,10,2022-07-27,2024-06-13,Default
4e916df4-02d8-40e6-8468-8f3803adf858,Education,dfa18dd3-5ac0-4941-a14b-0d7fef27fa48,318,12,2023-09-29,2029-06-08,Closed
76c8ba6e-bf9e-4f93-8b1b-d3ddfa371928,Business,0fcb0956-cd56-4b18-bde0-686495b11ad2,524,4,2022-01-20,2025-10-24,Active
87228a86-2c30-4d23-978a-d5b4aa11381b,Auto,0411fd69-5cbc-4d34-8b7c-63fbb473d935,380,7,2020-03-12,2025-09-28,Closed
d81d6090-0cbd-4aea-b5ef-8b80161add4e,Home,dc35a697-5d38-4450-87ba-af3410f722c0,751,4,2021-06-24,2025-04-23,Default
a2c4a6ac-3f4c-4852-bb34-39d42c0191a2,Education,589ce388-230c-449e-a4a5-a054a7ea30b2,345,5,2021-07-13,2029-11-04,Default
8adb9d0f-e111-4598-adb0-7a81343ec9fb,Education,ae961a0d-3636-4bd1-ac09-2be4f2b5ecfd,71,12,2018-04-05,2028-02-18,Closed
0f947757-358c-462a-aab7-21d34c98db5f,Auto,501dcbe4-16ce-4834-ac1c-b5f68507be27,316,12,2020-09-04,2028-12-08,Default
1b3198f6-8cf2-464b-88c9-81b09784da31,Home,4c522f33-46ab-466a-9b95-9d4168779c77,192,10,2017-08-18,2029-08-23,Active
6c8be1be-648f-49b9-8292-d6e2031718b5,Auto,00f8b07b-0b96-4322-9f2b-f8d1898eef2b,210,8,2023-09-11,2026-09-26,Active
b9570ae6-b242-4e0c-b7a4-b1755fd592af,Personal,be999c44-2e04-43c7-a530-4d1ef4a3c728,419,8,2019-06-28,2025-11-30,Active
4fa2d168-27a1-4afa-bb5b-e0badd74db26,Home,5453f062-1592-4196-a4d8-d9e668d4e0dc,614,11,2018-11-18,2028-08-30,Default
81149552-d87c-4499-90a8-cae8b6f177b7,Personal,212b2dcd-0203-4cfa-b444-1c59e86dd75f,797,6,2018-01-11,2026-09-12,Closed
ddf0c86b-32bc-4488-8bed-73c114932524,Business,068625e9-3812-477e-834c-3f3997b6a727,863,13,2022-01-30,2026-10-22,Default
b4bc5bda-311e-47df-a602-be7106144ea1,Education,076530c0-3304-49c1-bcd9-a1cb3523a7d2,280,2,2015-12-18,2024-01-20,Closed
759d4cf0-e571-45a7-a52b-2da887f4d37f,Personal,dca4c502-4536-4b9e-9b40-b985b44a0345,150,5,2015-09-05,2028-08-27,Default
4733c3bf-7995-47c1-940a-520cc5fc8bae,Personal,e85801a8-fd94-4583-be1a-8662731de278,520,9,2021-05-02,2028-01-16,Default
13380828-6d9c-44a8-9a0c-b6b5cfd4f6fe,Auto,d07fb703-97bb-43fa-b53a-6d19c66e2ecb,632,6,2015-05-06,2025-12-13,Default
c8ee5cf4-f558-4fac-9f0f-119ff57186ca,Education,3640592f-a4f2-4a48-af07-7c6030b14cb1,509,12,2015-08-21,2026-02-11,Default
f3cd3312-0576-43b7-87b6-d6aa87c777b6,Personal,1f30de76-0d33-4a39-bac8-d5f842b67c98,683,2,2023-12-31,2026-04-01,Active
a4e75179-1430-4395-821b-401783be0ab4,Personal,abb53cd6-53bc-471a-80d6-5059ff3fb57b,782,10,2021-02-08,2028-08-14,Default
3a250a45-0a8a-44e4-8cc5-19cd0488490d,Home,1b10a4fb-3bbf-4da5-aff0-8123630489f7,61,8,2019-06-26,2029-10-01,Closed
1c4088dd-d8ec-4f53-870c-fbb862196533,Business,53b401a1-9989-49c7-a435-e23c764af2c2,515,9,2016-07-01,2024-05-15,Active
9c7fc3a0-0a77-4ee9-9c3b-cc3b8bec50ac,Personal,904eec60-f498-4c36-bea4-d46443e273f0,979,10,2020-07-09,2027-05-27,Default
23d1a21d-3180-4df6-875e-1ad199634ab8,Education,e779c874-2e4d-49b6-aa7e-fc84096e8213,839,11,2017-08-31,2024-09-22,Closed
16c4e27c-bc65-4785-b513-8e6faab41c7b,Personal,702b9166-88cb-4f76-9f96-2324d31aff04,203,9,2017-05-25,2026-05-16,Closed
b9991df1-e973-4e9f-8c72-9c851bdf085c,Education,23edfe12-855e-4f89-a048-dff4ed9dc4d4,335,11,2022-12-02,2029-01-08,Closed
f3dba0ee-1c22-4e32-8e1e-9af1a5f0b342,Business,0aa17207-9a8e-4f9f-8a9e-f664760163c6,121,11,2015-08-15,2025-08-04,Active
ff612015-e802-419f-bbb1-f3564cd793ad,Education,6b8b8cba-e497-460d-ab40-954878dd4624,153,9,2020-07-20,2028-05-27,Active
5ccb8db5-2fba-4ff6-b886-64deefbc755d,Personal,5b293a70-173b-4b06-91b0-a9c710d746cc,679,9,2023-02-04,2026-03-08,Active
6d600c0f-d6fb-4a6c-a5c0-7b0489739f44,Education,a4ca163a-9f57-4a40-aade-c16698413f39,284,5,2017-01-31,2026-09-19,Active
16c880c0-18ea-4893-96b0-f7e4001991f0,Education,e779c874-2e4d-49b6-aa7e-fc84096e8213,311,8,2017-10-25,2027-03-27,Active
52839d29-ddaa-4e97-8f8e-3371f0afb4a1,Auto,44e19323-6e4c-4146-b188-f8b56293ad75,696,4,2017-11-04,2018-09-03,Active
d2db178e-4213-4490-9bf1-2e544b9e2ac2,Business,e0b76e2b-a2da-43cf-9398-1f764fe94053,53,4,2015-10-09,2024-05-05,Closed
cd86097a-20c3-46ca-bc73-16d1c85057fc,Home,15ea3e7d-15cf-404b-ab42-351f8c9a0a77,660,3,2023-12-19,2025-07-16,Closed
868d5656-22a2-40d0-8071-4016bc61d7c9,Auto,b6bf7221-4c05-4ea8-8cd6-2b07a99c7846,709,5,2017-03-23,2029-04-19,Closed
1d8a5ba1-60bf-4c0e-b49f-f9ea66bb1ee2,Business,70ab352e-2b68-41ee-8584-6eb8b1845b1d,254,3,2023-06-28,2025-05-20,Active
5f3d63f7-f729-4292-944e-9d11386d2193,Personal,dc06b3d2-f029-4c5d-86ba-f61cba3d59e7,522,4,2020-07-16,2029-11-12,Default
facaafa8-46e6-459e-bdba-ee356d24a410,Auto,005fb876-cb32-4267-84ee-b28440aebc12,500,7,2023-08-18,2024-03-15,Active
ec239f85-ba6a-48a7-ab7c-4c977314e3c4,Auto,dc1814e3-35b6-4a0f-89a4-a4365a8c5e24,196,6,2022-02-07,2027-08-11,Closed
942a6d9f-40d1-4e68-adf1-055bacee61e9,Home,698df2eb-1da8-4a26-99a9-071bde37c3d0,351,10,2019-12-04,2026-10-19,Default
7831c7e2-1509-480d-b873-df8b15e7e952,Business,5969c916-3944-4ab4-aaf9-e1607a54e7c3,547,2,2019-05-30,2024-10-28,Closed
1c3a845d-ab4f-4efc-8b4f-6b6062e86ae1,Personal,8ecd0aa0-7ec9-4bca-8407-cdce1b977e0a,980,15,2018-03-19,2025-06-10,Default
8613e133-0954-43b7-a240-d1133668926b,Business,a2bf2bec-eb6a-46e4-bad0-6dcaaf6eb9c2,452,5,2023-11-09,2026-05-26,Closed
00029732-3186-41f8-b1cb-7a7990d31b51,Home,0070e5b1-78a5-4663-8520-3e39746da792,483,7,2015-10-04,2027-09-15,Closed
6310aea9-9395-4f11-9353-8e83f4b5f73b,Business,18b993e5-e4dc-473d-ac70-068a5eaf0b2b,388,5,2023-06-02,2028-02-08,Default
90eacecc-e271-4963-adab-67c1ccf9911e,Personal,8bd02238-cc2d-4588-9545-10793cce1a63,375,8,2022-03-24,2028-01-24,Default
dbefbe8c-c80d-4eaa-bf94-1e64ef6693ed,Education,e2b53469-a051-4395-8672-db785c8bd0cb,932,7,2017-09-18,2029-03-25,Closed
b3ce528d-4753-4e69-9fc0-bbfa19530132,Business,4148e71b-232c-4212-b208-bcaec7e2214a,262,7,2019-09-22,2025-09-24,Closed
6b61cc77-5390-4e7d-ba67-a87bf08556fe,Auto,1403bc8b-ce14-4bb9-a766-30f72717de83,331,9,2019-09-05,2027-12-23,Active
658f9245-d056-41c8-9061-eb85a909b893,Education,68e0e4f8-dd86-496f-bc30-80c9c6888556,337,5,2017-04-17,2028-01-12,Active
6ac81936-c83e-406d-ab6e-df589dc9c335,Education,3f20c1a5-e567-41da-a9dd-4ac81244b26f,209,4,2018-09-07,2018-09-18,Active
787244f7-07f5-420e-8f2a-57c0c34ae01c,Home,0aa17207-9a8e-4f9f-8a9e-f664760163c6,565,6,2019-02-07,2028-04-04,Closed
